BindingDB-id,smiles,chemblid,genename,primary_uniprot,secondary_uniprot
50750446,CCCCn1cc(CCCOc2ccc(cc2OC)C(=O)NCCCN2CCCN(CC2)c2ccc(O)c3[nH]c(=O)ccc23)nn1,CHEMBL4070604,DRD3_HUMAN,P35462,"A1A4V5,Q4VBM8"
50750449,Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,CHEMBL1112,DRD3_HUMAN,P35462,"A1A4V5,Q4VBM8"
50750450,Clc1cccc(N2CCCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,CHEMBL2165126,DRD3_HUMAN,P35462,"A1A4V5,Q4VBM8"
50750451,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2ccc(=O)oc12,CHEMBL4099666,,,
50750453,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2OCC(=O)Nc12,CHEMBL4072780,,,
50750455,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2OCCOc12,CHEMBL4091933,,,
50750458,Oc1ccc(N2CCCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2ccc(=O)[nH]c12,CHEMBL4102628,,,
50750459,Oc1ccc(N2CCCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2ccc(=O)oc12,CHEMBL4084690,,,
50750461,Oc1ccc(N2CCCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2OCC(=O)Nc12,CHEMBL4064742,,,
50750465,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2ccc(=O)oc12,CHEMBL4073330,,,
50750467,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2OCC(=O)Nc12,CHEMBL4100183,,,
50750472,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2cccnc12,CHEMBL4061986,,,
50750473,Oc1ccc(N2CCCN(CCCCOc3ccn4nccc4c3)CC2)c2ccc(=O)[nH]c12,CHEMBL4091507,,,
50750477,CCCCn1cc(CCCOc2ccc(cc2OC)C(=O)NCCCN2CCCN(CC2)c2ccc(O)c3[nH]c(=O)ccc23)nn1,CHEMBL4070604,,,
50750479,Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,CHEMBL1112,,,
50750481,Clc1cccc(N2CCCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,CHEMBL2165126,,,
50750489,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2ccc(=O)[nH]c12,CHEMBL4083239,DRD1_HUMAN,P21728,"B2RA44,Q4QRJ0"
50750491,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2ccc(=O)oc12,CHEMBL4099666,DRD1_HUMAN,P21728,"B2RA44,Q4QRJ0"
50750492,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2OCCOc12,CHEMBL4091933,DRD1_HUMAN,P21728,"B2RA44,Q4QRJ0"
50750494,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2cccnc12,CHEMBL4064186,DRD1_HUMAN,P21728,"B2RA44,Q4QRJ0"
50750495,Oc1ccc(N2CCCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2ccc(=O)[nH]c12,CHEMBL4102628,DRD1_HUMAN,P21728,"B2RA44,Q4QRJ0"
50750497,Oc1ccc(N2CCCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2OCC(=O)Nc12,CHEMBL4064742,DRD1_HUMAN,P21728,"B2RA44,Q4QRJ0"
50750501,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2ccc(=O)[nH]c12,CHEMBL4092441,DRD1_HUMAN,P21728,"B2RA44,Q4QRJ0"
50750504,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2OCC(=O)Nc12,CHEMBL4100183,DRD1_HUMAN,P21728,"B2RA44,Q4QRJ0"
50750506,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2OCCOc12,CHEMBL4083727,DRD1_HUMAN,P21728,"B2RA44,Q4QRJ0"
50750510,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2cccnc12,CHEMBL4061986,DRD1_HUMAN,P21728,"B2RA44,Q4QRJ0"
50750511,CCCCn1cc(CCCOc2ccc(cc2OC)C(=O)NCCCN2CCCN(CC2)c2ccc(O)c3[nH]c(=O)ccc23)nn1,CHEMBL4070604,DRD1_HUMAN,P21728,"B2RA44,Q4QRJ0"
50750512,CCCCn1cc(CCCOc2ccc(cc2OC)C(=O)NCCCCN2CCCN(CC2)c2ccc(O)c3[nH]c(=O)ccc23)nn1,CHEMBL4068702,DRD1_HUMAN,P21728,"B2RA44,Q4QRJ0"
50750514,Clc1cccc(N2CCCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,CHEMBL2165126,DRD1_HUMAN,P21728,"B2RA44,Q4QRJ0"
50750516,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2ccc(=O)[nH]c12,CHEMBL4083239,DRD2_HUMAN,P14416,"Q9NZR3,Q9UPA9"
50750518,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2ccc(=O)oc12,CHEMBL4099666,DRD2_HUMAN,P14416,"Q9NZR3,Q9UPA9"
50750524,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2OCCOc12,CHEMBL4091933,DRD2_HUMAN,P14416,"Q9NZR3,Q9UPA9"
50750533,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2cccnc12,CHEMBL4064186,DRD2_HUMAN,P14416,"Q9NZR3,Q9UPA9"
50750534,Oc1ccc(N2CCCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2ccc(=O)oc12,CHEMBL4084690,DRD2_HUMAN,P14416,"Q9NZR3,Q9UPA9"
50750536,Oc1ccc(N2CCCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2OCC(=O)Nc12,CHEMBL4064742,DRD2_HUMAN,P14416,"Q9NZR3,Q9UPA9"
50750544,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2ccc(=O)[nH]c12,CHEMBL4092441,DRD2_HUMAN,P14416,"Q9NZR3,Q9UPA9"
50750545,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2OCC(=O)Nc12,CHEMBL4100183,DRD2_HUMAN,P14416,"Q9NZR3,Q9UPA9"
50750547,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2OCCOc12,CHEMBL4083727,DRD2_HUMAN,P14416,"Q9NZR3,Q9UPA9"
50750549,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2OCC(=O)Nc12,CHEMBL4072780,DRD2_HUMAN,P14416,"Q9NZR3,Q9UPA9"
50750550,Oc1ccc(N2CCCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2OCC(=O)Nc12,CHEMBL4064742,DRD2_HUMAN,P14416,"Q9NZR3,Q9UPA9"
50750555,CCCCn1cc(CCCOc2ccc(cc2OC)C(=O)NCCCN2CCCN(CC2)c2ccc(O)c3[nH]c(=O)ccc23)nn1,CHEMBL4070604,DRD2_HUMAN,P14416,"Q9NZR3,Q9UPA9"
50750556,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,CHEMBL1303,DRD2_HUMAN,P14416,"Q9NZR3,Q9UPA9"
50750559,Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,CHEMBL1112,DRD2_HUMAN,P14416,"Q9NZR3,Q9UPA9"
50750560,Oc1ccc(N2CCCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2OCC(=O)Nc12,CHEMBL4064742,DRD2_HUMAN,P14416,"Q9NZR3,Q9UPA9"
50750561,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,CHEMBL1303,DRD2_HUMAN,P14416,"Q9NZR3,Q9UPA9"
50750564,Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,CHEMBL1112,DRD2_HUMAN,P14416,"Q9NZR3,Q9UPA9"
50750565,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2cccnc12,CHEMBL4064186,DRD2_HUMAN,P14416,"Q9NZR3,Q9UPA9"
50750566,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2ccc(=O)[nH]c12,CHEMBL4092441,DRD2_HUMAN,P14416,"Q9NZR3,Q9UPA9"
50750569,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2OCCOc12,CHEMBL4083727,DRD2_HUMAN,P14416,"Q9NZR3,Q9UPA9"
50750570,CCCCn1cc(CCCOc2ccc(cc2OC)C(=O)NCCCCN2CCCN(CC2)c2ccc(O)c3[nH]c(=O)ccc23)nn1,CHEMBL4068702,DRD2_HUMAN,P14416,"Q9NZR3,Q9UPA9"
50750572,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2ccc(=O)[nH]c12,CHEMBL4083239,DRD3_HUMAN,P35462,"A1A4V5,Q4VBM8"
50750575,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2cccnc12,CHEMBL4064186,DRD3_HUMAN,P35462,"A1A4V5,Q4VBM8"
50750576,CCCCn1cc(CCCOc2ccc(cc2OC)C(=O)NCCCCN2CCCN(CC2)c2ccc(O)c3[nH]c(=O)ccc23)nn1,CHEMBL4068702,DRD2_HUMAN,P14416,"Q9NZR3,Q9UPA9"
50750577,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2ccc(=O)oc12,CHEMBL4099666,DRD2_HUMAN,P14416,"Q9NZR3,Q9UPA9"
50750583,Oc1ccc(N2CCCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2OCC(=O)Nc12,CHEMBL4064742,DRD3_HUMAN,P35462,"A1A4V5,Q4VBM8"
50750584,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2OCCOc12,CHEMBL4083727,DRD3_HUMAN,P35462,"A1A4V5,Q4VBM8"
50750585,CCCCn1cc(CCCOc2ccc(cc2OC)C(=O)NCCCCN2CCCN(CC2)c2ccc(O)c3[nH]c(=O)ccc23)nn1,CHEMBL4068702,DRD3_HUMAN,P35462,"A1A4V5,Q4VBM8"
50750587,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2ccc(=O)[nH]c12,CHEMBL4083239,,,
50750594,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2cccnc12,CHEMBL4064186,,,
50750596,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2ccc(=O)[nH]c12,CHEMBL4092441,,,
50750597,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2OCCOc12,CHEMBL4083727,,,
50750602,CCCCn1cc(CCCOc2ccc(cc2OC)C(=O)NCCCCN2CCCN(CC2)c2ccc(O)c3[nH]c(=O)ccc23)nn1,CHEMBL4068702,,,
50750604,CCCCn1cc(CCCOc2ccc(cc2OC)C(=O)NCCCCN2CCCN(CC2)c2ccc(O)c3[nH]c(=O)ccc23)nn1,CHEMBL4068702,DRD5_HUMAN,P21918,"B2R9S3,Q8NEQ8"
50750606,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2ccc(=O)[nH]c12,CHEMBL4083239,,,
50750608,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2ccc(=O)oc12,CHEMBL4099666,,,
50750609,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2cccnc12,CHEMBL4064186,,,
50750611,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2ccc(=O)[nH]c12,CHEMBL4092441,,,
50750612,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2cccnc12,CHEMBL4061986,,,
50750615,CCCCn1cc(CCCOc2ccc(cc2OC)C(=O)NCCCCN2CCCN(CC2)c2ccc(O)c3[nH]c(=O)ccc23)nn1,CHEMBL4068702,,,
50750616,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2ccc(=O)oc12,CHEMBL4099666,DRD5_HUMAN,P21918,"B2R9S3,Q8NEQ8"
50750619,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2cccnc12,CHEMBL4064186,DRD5_HUMAN,P21918,"B2R9S3,Q8NEQ8"
50750622,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2ccc(=O)[nH]c12,CHEMBL4092441,DRD5_HUMAN,P21918,"B2R9S3,Q8NEQ8"
50750623,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2OCCOc12,CHEMBL4083727,DRD5_HUMAN,P21918,"B2R9S3,Q8NEQ8"
50750624,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2OCC(=O)Nc12,CHEMBL4072780,DRD1_HUMAN,P21728,"B2RA44,Q4QRJ0"
50750625,Oc1ccc(N2CCCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2ccc(=O)oc12,CHEMBL4084690,DRD1_HUMAN,P21728,"B2RA44,Q4QRJ0"
50750627,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2ccc(=O)oc12,CHEMBL4073330,DRD1_HUMAN,P21728,"B2RA44,Q4QRJ0"
50750629,Oc1ccc(N2CCCN(CCCCOc3ccn4nccc4c3)CC2)c2ccc(=O)[nH]c12,CHEMBL4091507,DRD1_HUMAN,P21728,"B2RA44,Q4QRJ0"
50750634,Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,CHEMBL1112,DRD1_HUMAN,P21728,"B2RA44,Q4QRJ0"
50750635,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2OCC(=O)Nc12,CHEMBL4072780,DRD2_HUMAN,P14416,"Q9NZR3,Q9UPA9"
50750637,Oc1ccc(N2CCCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2ccc(=O)[nH]c12,CHEMBL4102628,DRD2_HUMAN,P14416,"Q9NZR3,Q9UPA9"
50750638,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2ccc(=O)oc12,CHEMBL4073330,DRD2_HUMAN,P14416,"Q9NZR3,Q9UPA9"
50750641,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3cnc(Cc4ccc(F)cc4F)cc23)[C@@H](CN2CCCC2)CN1,,XIAP_HUMAN,P98170,"D3DTF2,Q9NQ14"
50750643,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3cnc(Cc4ccc(F)cc4F)cc23)[C@@H](CN2CCCC2=O)CN1,CHEMBL4062646,XIAP_HUMAN,P98170,"D3DTF2,Q9NQ14"
50750644,CCC(F)(F)c1cnc2c(c1)N(CC2(C)C)C(=O)CN1C[C@@H](C)NC[C@@H]1CN1CCCC1=O,,XIAP_HUMAN,P98170,"D3DTF2,Q9NQ14"
50750647,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ncc(cc23)C(C)(F)F)[C@@H](CN2CCCC2=O)CN1,,XIAP_HUMAN,P98170,"D3DTF2,Q9NQ14"
50750655,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ncc(Cc4ccc(F)cc4F)cc23)[C@@H](CN2CCCC2=O)CN1,,XIAP_HUMAN,P98170,"D3DTF2,Q9NQ14"
50750659,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ncc(Cc4ccc(F)cc4)cc23)[C@@H](CN2CCCC2=O)CN1,CHEMBL4092217,XIAP_HUMAN,P98170,"D3DTF2,Q9NQ14"
50750661,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ncc(Cc4ccccc4)cc23)[C@@H](CN2CCCC2=O)CN1,,XIAP_HUMAN,P98170,"D3DTF2,Q9NQ14"
50750663,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](C)N)C(C)C)C(O)=O,CHEMBL234346,BIRC2_HUMAN,Q13490,"B4E026,Q16516,Q4TTG0"
50750668,COC[C@H]1CN[C@H](C)CN1CC(=O)N1CC(C)(C)c2ncc(Cc3ccccc3)cc12,,BIRC2_HUMAN,Q13490,"B4E026,Q16516,Q4TTG0"
50750676,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ncc(Cc4ccccc4)cc23)[C@@H](CN2CCCC2=O)CN1,,XIAP_HUMAN,P98170,"D3DTF2,Q9NQ14"
50750677,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ncc(Cc4ccccc4)cc23)[C@@H](Cn2cc(F)cn2)CN1,,XIAP_HUMAN,P98170,"D3DTF2,Q9NQ14"
50750678,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ncc(Cc4ccccc4)cc23)[C@H](CN1)C(=O)N(C)C,,XIAP_HUMAN,P98170,"D3DTF2,Q9NQ14"
50750685,COC[C@H]1CN[C@H](C)CN1CC(=O)N1CC(C)(C)c2ncc(Cc3ccccc3)cc12,,XIAP_HUMAN,P98170,"D3DTF2,Q9NQ14"
50750686,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3cnc(Cc4ccc(F)cc4F)cc23)[C@@H](CN2CC[C@H](F)C2)CN1,,XIAP_HUMAN,P98170,"D3DTF2,Q9NQ14"
50750688,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3cnc(Cc4ccc(F)cc4F)cc23)[C@@H](CN2CCOCC2)CN1,,XIAP_HUMAN,P98170,"D3DTF2,Q9NQ14"
50750689,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ncc(Cc4ccc(F)cc4)cc23)[C@@H](CN2CCOCC2)CN1,,XIAP_HUMAN,P98170,"D3DTF2,Q9NQ14"
50750696,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ncc(Cc4ccc(F)cc4)cc23)[C@@H](CN2CCOC[C@@H]2C)CN1,,XIAP_HUMAN,P98170,"D3DTF2,Q9NQ14"
50750697,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1c1nc(cs1)C(=O)c1ccc(F)cc1,CHEMBL2431768,BIRC2_HUMAN,Q13490,"B4E026,Q16516,Q4TTG0"
50750699,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ncc(Cc4ccccc4)cc23)[C@@H](CN2CCCC2=O)CN1,,BIRC2_HUMAN,Q13490,"B4E026,Q16516,Q4TTG0"
50750703,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ncc(Cc4ccc(F)cc4F)cc23)[C@@H](CN2CCCC2=O)CN1,,BIRC2_HUMAN,Q13490,"B4E026,Q16516,Q4TTG0"
50750709,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ncc(cc23)C(F)(F)c2ccccc2)[C@@H](CN2CCCC2=O)CN1,CHEMBL4081831,BIRC2_HUMAN,Q13490,"B4E026,Q16516,Q4TTG0"
50750717,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ncc(cc23)C(C)(F)F)[C@@H](CN2CCCC2=O)CN1,,BIRC2_HUMAN,Q13490,"B4E026,Q16516,Q4TTG0"
50750719,CCCC(F)(F)c1cnc2c(c1)N(CC2(C)C)C(=O)CN1C[C@@H](C)NC[C@@H]1CN1CCCC1=O,CHEMBL4090609,BIRC2_HUMAN,Q13490,"B4E026,Q16516,Q4TTG0"
50750720,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ncc(Cc4ccc(F)cc4)cc23)[C@@H](CN2CCOCC2)CN1,,BIRC2_HUMAN,Q13490,"B4E026,Q16516,Q4TTG0"
50750723,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ncc(Cc4ccc(F)cc4)cc23)[C@@H](CN2CCOC[C@@H]2C)CN1,,BIRC2_HUMAN,Q13490,"B4E026,Q16516,Q4TTG0"
50750728,CCCC(F)(F)c1cnc2c(c1)N(CC2(C)C)C(=O)CN1C[C@@H](C)NC[C@@H]1CN1CCCC1=O,CHEMBL4090609,XIAP_HUMAN,P98170,"D3DTF2,Q9NQ14"
50750729,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ncc(cc23)C(F)(F)c2ccccc2)[C@@H](CN2CCCC2=O)CN1,CHEMBL4081831,XIAP_HUMAN,P98170,"D3DTF2,Q9NQ14"
50750730,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1c1nc(cs1)C(=O)c1ccc(F)cc1,CHEMBL2431768,XIAP_HUMAN,P98170,"D3DTF2,Q9NQ14"
50750737,CCC(F)(F)c1cnc2c(c1)N(CC2(C)C)C(=O)CN1C[C@@H](C)NC[C@@H]1CN1CCCC1=O,,BIRC2_HUMAN,Q13490,"B4E026,Q16516,Q4TTG0"
50750739,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ncc(Cc4ccc(F)cc4)cc23)[C@@H](CN2CCOC[C@H]2C)CN1,CHEMBL4064619,BIRC2_HUMAN,Q13490,"B4E026,Q16516,Q4TTG0"
50750740,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](C)N)C(C)C)C(O)=O,CHEMBL234346,XIAP_HUMAN,P98170,"D3DTF2,Q9NQ14"
50750742,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ncc(Cc4ccccc4)cc23)[C@H](CN1)C(=O)N1CCOCC1,,XIAP_HUMAN,P98170,"D3DTF2,Q9NQ14"
50750744,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3cnc(Cc4ccc(F)cc4F)cc23)[C@@H](CN2CC[C@@H](F)C2)CN1,,XIAP_HUMAN,P98170,"D3DTF2,Q9NQ14"
50750747,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ncc(Cc4ccc(F)cc4)cc23)[C@@H](CN2CCOC[C@H]2C)CN1,CHEMBL4064619,XIAP_HUMAN,P98170,"D3DTF2,Q9NQ14"
50750749,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ncc(Cc4ccc(F)cc4)cc23)[C@@H](CN2CCCC2=O)CN1,CHEMBL4092217,BIRC2_HUMAN,Q13490,"B4E026,Q16516,Q4TTG0"
50750751,Cc1ccccc1NC(=O)c1c(NC(=O)C(F)(F)F)sc2CCCCCc12,CHEMBL1444023,ANO1_HUMAN,Q5XXA6,"A8KAM3,Q8IYY8,Q8N7V3"
50750754,CC(=O)Nc1sc2CCCCCc2c1C(=O)Nc1ccccc1C,CHEMBL4062416,ANO1_HUMAN,Q5XXA6,"A8KAM3,Q8IYY8,Q8N7V3"
50750758,Fc1ccc(NC(=O)c2c(NC(=O)C(F)(F)I)sc3CCCCCc23)cc1,CHEMBL4104024,ANO1_HUMAN,Q5XXA6,"A8KAM3,Q8IYY8,Q8N7V3"
50750761,FC(F)(F)Oc1ccccc1NC(=O)c1c(NC(=O)C(F)(F)Cl)sc2CCCc12,CHEMBL4079765,ANO1_HUMAN,Q5XXA6,"A8KAM3,Q8IYY8,Q8N7V3"
50750762,FC(F)(F)Oc1ccccc1NC(=O)c1c(NC(=O)C(F)(F)Br)sc2CCCc12,CHEMBL4096263,ANO1_HUMAN,Q5XXA6,"A8KAM3,Q8IYY8,Q8N7V3"
50750766,FC(F)(F)Oc1ccccc1NC(=O)c1c(NC(=O)C(F)(F)I)sc2CCCc12,CHEMBL4069000,ANO1_HUMAN,Q5XXA6,"A8KAM3,Q8IYY8,Q8N7V3"
50750767,CC(C)(C)C1CCc2c(C1)sc(NC(=O)c1ccco1)c2C(O)=O,CHEMBL4104747,ANO1_HUMAN,Q5XXA6,"A8KAM3,Q8IYY8,Q8N7V3"
50750769,Cc1ccccc1NC(=O)c1c(NC(=O)C(F)(F)F)sc2CCCCCc12,CHEMBL1444023,ANO1_HUMAN,Q5XXA6,"A8KAM3,Q8IYY8,Q8N7V3"
50750774,FC(F)(F)C(=O)Nc1sc2CCCCCc2c1C(=O)Nc1ccccc1,CHEMBL3134585,ANO1_HUMAN,Q5XXA6,"A8KAM3,Q8IYY8,Q8N7V3"
50750782,CCC(=O)Nc1sc2CCCCCc2c1C(=O)Nc1ccccc1C,CHEMBL4068320,ANO1_HUMAN,Q5XXA6,"A8KAM3,Q8IYY8,Q8N7V3"
50750783,FC(F)(F)C(=O)Nc1sc2CCCCCc2c1C(=O)Nc1ccccc1,CHEMBL3134585,ANO1_HUMAN,Q5XXA6,"A8KAM3,Q8IYY8,Q8N7V3"
50750784,FC(F)(F)C(F)(F)C(=O)Nc1sc2CCCCCc2c1C(=O)Nc1ccccc1,CHEMBL4059668,ANO1_HUMAN,Q5XXA6,"A8KAM3,Q8IYY8,Q8N7V3"
50750785,CCC(=O)Nc1sc2CCCCCc2c1C(=O)Nc1ccccc1,CHEMBL4087045,ANO1_HUMAN,Q5XXA6,"A8KAM3,Q8IYY8,Q8N7V3"
50750786,CCc1ccccc1NC(=O)c1c(NC(=O)C(F)(F)F)sc2CCCCCc12,CHEMBL4104905,ANO1_HUMAN,Q5XXA6,"A8KAM3,Q8IYY8,Q8N7V3"
50750787,Fc1ccc(NC(=O)c2c(NC(=O)C(F)(F)F)sc3CCCCCc23)cc1,CHEMBL4099581,ANO1_HUMAN,Q5XXA6,"A8KAM3,Q8IYY8,Q8N7V3"
50750788,FC(F)(F)C(=O)Nc1sc2CCCCCc2c1C(=O)Nc1ccccc1Cl,CHEMBL4083154,ANO1_HUMAN,Q5XXA6,"A8KAM3,Q8IYY8,Q8N7V3"
50750793,FC(F)(F)C(F)(F)C(=O)Nc1sc2CCCCCc2c1C(=O)Nc1ccccc1Cl,CHEMBL4061287,ANO1_HUMAN,Q5XXA6,"A8KAM3,Q8IYY8,Q8N7V3"
50750797,FC(F)(F)C(=O)Nc1sc2CCCCCc2c1C(=O)Nc1ccc(Cl)cc1,CHEMBL3134586,ANO1_HUMAN,Q5XXA6,"A8KAM3,Q8IYY8,Q8N7V3"
50750798,FC(F)(F)C(=O)Nc1sc2CCCCCc2c1C(=O)Nc1ccc(cc1)C(F)(F)F,CHEMBL3134587,ANO1_HUMAN,Q5XXA6,"A8KAM3,Q8IYY8,Q8N7V3"
50750799,FC(F)(F)Oc1ccccc1NC(=O)c1c(NC(=O)C(F)(F)F)sc2CCCCCc12,CHEMBL4091843,ANO1_HUMAN,Q5XXA6,"A8KAM3,Q8IYY8,Q8N7V3"
50750800,CC(=O)Nc1sc2CCCCCc2c1C(=O)Nc1ccccc1OC(F)(F)F,CHEMBL4088499,ANO1_HUMAN,Q5XXA6,"A8KAM3,Q8IYY8,Q8N7V3"
50750805,CCC(=O)Nc1sc2CCCCCc2c1C(=O)Nc1ccccc1OC(F)(F)F,CHEMBL4060824,ANO1_HUMAN,Q5XXA6,"A8KAM3,Q8IYY8,Q8N7V3"
50750808,Cc1ccccc1NC(=O)c1c(NC(=O)C(F)(F)F)sc2CCCCc12,CHEMBL4069503,ANO1_HUMAN,Q5XXA6,"A8KAM3,Q8IYY8,Q8N7V3"
